protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-21-17,,lh,inferiortemporal,0.858714
loo,MMRR-21-17,,lh,isthmuscingulate,0.821317
loo,MMRR-21-17,,lh,lateraloccipital,0.773766
loo,MMRR-21-17,,lh,lateralorbitofrontal,0.924381
loo,MMRR-21-17,,lh,lingual,0.866008
loo,MMRR-21-17,,lh,medialorbitofrontal,0.815321
loo,MMRR-21-17,,lh,middletemporal,0.795193
loo,MMRR-21-17,,lh,parahippocampal,0.869930
loo,MMRR-21-17,,lh,paracentral,0.791855
loo,MMRR-21-17,,lh,parsopercularis,0.863406
loo,MMRR-21-17,,lh,parsorbitalis,0.710227
loo,MMRR-21-17,,lh,parstriangularis,0.784091
loo,MMRR-21-17,,lh,pericalcarine,0.757062
loo,MMRR-21-17,,lh,postcentral,0.874712
loo,MMRR-21-17,,lh,posteriorcingulate,0.835918
loo,MMRR-21-17,,lh,precentral,0.906740
loo,MMRR-21-17,,lh,precuneus,0.862504
loo,MMRR-21-17,,lh,rostralanteriorcingulate,0.803069
loo,MMRR-21-17,,lh,rostralmiddlefrontal,0.899126
loo,MMRR-21-17,,lh,superiorfrontal,0.888125
loo,MMRR-21-17,,lh,superiorparietal,0.874013
loo,MMRR-21-17,,lh,superiortemporal,0.862890
loo,MMRR-21-17,,lh,supramarginal,0.770134
loo,MMRR-21-17,,lh,transversetemporal,0.838046
loo,MMRR-21-17,,lh,insula,0.813940
loo,MMRR-21-21,,lh,caudalanteriorcingulate,0.743709
loo,MMRR-21-21,,lh,caudalmiddlefrontal,0.835388
loo,MMRR-21-21,,lh,cuneus,0.840125
loo,MMRR-21-21,,lh,entorhinal,0.779944
loo,MMRR-21-21,,lh,fusiform,0.800000
loo,MMRR-21-21,,lh,inferiorparietal,0.866171
loo,MMRR-21-21,,lh,inferiortemporal,0.842834
loo,MMRR-21-21,,lh,isthmuscingulate,0.848826
loo,MMRR-21-21,,lh,lateraloccipital,0.824775
loo,MMRR-21-21,,lh,lateralorbitofrontal,0.910212
loo,MMRR-21-21,,lh,lingual,0.846154
loo,MMRR-21-21,,lh,medialorbitofrontal,0.835443
loo,MMRR-21-21,,lh,middletemporal,0.857770
loo,MMRR-21-21,,lh,parahippocampal,0.776911
loo,MMRR-21-21,,lh,paracentral,0.874426
loo,MMRR-21-21,,lh,parsopercularis,0.601578
loo,MMRR-21-21,,lh,parsorbitalis,0.800000
loo,MMRR-21-21,,lh,parstriangularis,0.732738
loo,MMRR-21-21,,lh,pericalcarine,0.833333
loo,MMRR-21-21,,lh,postcentral,0.883544
loo,MMRR-21-21,,lh,posteriorcingulate,0.881789
