protocol,subject_a,subject_b,hemi,region,dice
loo,HLN-12-8,,lh,inferiorparietal,0.805895
loo,HLN-12-8,,lh,inferiortemporal,0.781527
loo,HLN-12-8,,lh,isthmuscingulate,0.882994
loo,HLN-12-8,,lh,lateraloccipital,0.851606
loo,HLN-12-8,,lh,lateralorbitofrontal,0.844601
loo,HLN-12-8,,lh,lingual,0.863769
loo,HLN-12-8,,lh,medialorbitofrontal,0.823711
loo,HLN-12-8,,lh,middletemporal,0.822949
loo,HLN-12-8,,lh,parahippocampal,0.800858
loo,HLN-12-8,,lh,paracentral,0.826339
loo,HLN-12-8,,lh,parsopercularis,0.725496
loo,HLN-12-8,,lh,parsorbitalis,0.378472
loo,HLN-12-8,,lh,parstriangularis,0.587130
loo,HLN-12-8,,lh,pericalcarine,0.884100
loo,HLN-12-8,,lh,postcentral,0.909221
loo,HLN-12-8,,lh,posteriorcingulate,0.819822
loo,HLN-12-8,,lh,precentral,0.917763
loo,HLN-12-8,,lh,precuneus,0.910805
loo,HLN-12-8,,lh,rostralanteriorcingulate,0.811441
loo,HLN-12-8,,lh,rostralmiddlefrontal,0.840706
loo,HLN-12-8,,lh,superiorfrontal,0.865024
loo,HLN-12-8,,lh,superiorparietal,0.921396
loo,HLN-12-8,,lh,superiortemporal,0.866124
loo,HLN-12-8,,lh,supramarginal,0.781589
loo,HLN-12-8,,lh,transversetemporal,0.807562
loo,HLN-12-8,,lh,insula,0.859606
atlas,MMRR-21-15,,lh,caudalanteriorcingulate,0.883330
atlas,MMRR-21-15,,lh,caudalmiddlefrontal,0.837005
atlas,MMRR-21-15,,lh,cuneus,0.824269
atlas,MMRR-21-15,,lh,entorhinal,0.813987
atlas,MMRR-21-15,,lh,fusiform,0.781306
atlas,MMRR-21-15,,lh,inferiorparietal,0.886758
atlas,MMRR-21-15,,lh,inferiortemporal,0.827555
atlas,MMRR-21-15,,lh,isthmuscingulate,0.848624
atlas,MMRR-21-15,,lh,lateraloccipital,0.896622
atlas,MMRR-21-15,,lh,lateralorbitofrontal,0.793779
atlas,MMRR-21-15,,lh,lingual,0.865289
atlas,MMRR-21-15,,lh,medialorbitofrontal,0.832487
atlas,MMRR-21-15,,lh,middletemporal,0.858373
atlas,MMRR-21-15,,lh,parahippocampal,0.862970
atlas,MMRR-21-15,,lh,paracentral,0.800357
atlas,MMRR-21-15,,lh,parsopercularis,0.731787
atlas,MMRR-21-15,,lh,parsorbitalis,0.470415
atlas,MMRR-21-15,,lh,parstriangularis,0.543073
atlas,MMRR-21-15,,lh,pericalcarine,0.886055
atlas,MMRR-21-15,,lh,postcentral,0.878389
atlas,MMRR-21-15,,lh,posteriorcingulate,0.893363
atlas,MMRR-21-15,,lh,precentral,0.831575
atlas,MMRR-21-15,,lh,precuneus,0.883779
atlas,MMRR-21-15,,lh,rostralanteriorcingulate,0.819093
atlas,MMRR-21-15,,lh,rostralmiddlefrontal,0.853045
atlas,MMRR-21-15,,lh,superiorfrontal,0.859877
atlas,MMRR-21-15,,lh,superiorparietal,0.930510
atlas,MMRR-21-15,,lh,superiortemporal,0.889219
atlas,MMRR-21-15,,lh,supramarginal,0.837905
atlas,MMRR-21-15,,lh,transversetemporal,0.708783
atlas,MMRR-21-15,,lh,insula,0.809568
loo,MMRR-21-15,,lh,caudalanteriorcingulate,0.875023
loo,MMRR-21-15,,lh,caudalmiddlefrontal,0.833242
loo,MMRR-21-15,,lh,cuneus,0.807187
loo,MMRR-21-15,,lh,entorhinal,0.799807
loo,MMRR-21-15,,lh,fusiform,0.768878
loo,MMRR-21-15,,lh,inferiorparietal,0.880383
loo,MMRR-21-15,,lh,inferiortemporal,0.817411
loo,MMRR-21-15,,lh,isthmuscingulate,0.843382
loo,MMRR-21-15,,lh,lateraloccipital,0.886373
loo,MMRR-21-15,,lh,lateralorbitofrontal,0.785061
loo,MMRR-21-15,,lh,lingual,0.856817
loo,MMRR-21-15,,lh,medialorbitofrontal,0.819640
loo,MMRR-21-15,,lh,middletemporal,0.848943
loo,MMRR-21-15,,lh,parahippocampal,0.852480
loo,MMRR-21-15,,lh,paracentral,0.790527
loo,MMRR-21-15,,lh,parsopercularis,0.718254
loo,MMRR-21-15,,lh,parsorbitalis,0.462665
loo,MMRR-21-15,,lh,parstriangularis,0.521434
loo,MMRR-21-15,,lh,pericalcarine,0.879891
loo,MMRR-21-15,,lh,postcentral,0.869083
loo,MMRR-21-15,,lh,posteriorcingulate,0.884929
loo,MMRR-21-15,,lh,precentral,0.825818
loo,MMRR-21-15,,lh,precuneus,0.872980
loo,MMRR-21-15,,lh,rostralanteriorcingulate,0.800000
loo,MMRR-21-15,,lh,rostralmiddlefrontal,0.836187
loo,MMRR-21-15,,lh,superiorfrontal,0.843537
loo,MMRR-21-15,,lh,superiorparietal,0.920448
loo,MMRR-21-15,,lh,superiortemporal,0.882425
loo,MMRR-21-15,,lh,supramarginal,0.826633
loo,MMRR-21-15,,lh,transversetemporal,0.700617
loo,MMRR-21-15,,lh,insula,0.801897
atlas,MMRR-21-17,,lh,caudalanteriorcingulate,0.910172
atlas,MMRR-21-17,,lh,caudalmiddlefrontal,0.945847
atlas,MMRR-21-17,,lh,cuneus,0.835140
atlas,MMRR-21-17,,lh,entorhinal,0.794609
atlas,MMRR-21-17,,lh,fusiform,0.823529
atlas,MMRR-21-17,,lh,inferiorparietal,0.797657
atlas,MMRR-21-17,,lh,inferiortemporal,0.860363
atlas,MMRR-21-17,,lh,isthmuscingulate,0.886918
atlas,MMRR-21-17,,lh,lateraloccipital,0.801534
atlas,MMRR-21-17,,lh,lateralorbitofrontal,0.883591
atlas,MMRR-21-17,,lh,lingual,0.855781
atlas,MMRR-21-17,,lh,medialorbitofrontal,0.837463
atlas,MMRR-21-17,,lh,middletemporal,0.827823
