protocol,subject_a,subject_b,hemi,region,dice
loo,HLN-12-8,,lh,inferiorparietal,0.741646
loo,HLN-12-8,,lh,inferiortemporal,0.788363
loo,HLN-12-8,,lh,isthmuscingulate,0.677656
loo,HLN-12-8,,lh,lateraloccipital,0.818445
loo,HLN-12-8,,lh,lateralorbitofrontal,0.733500
loo,HLN-12-8,,lh,lingual,0.879615
loo,HLN-12-8,,lh,medialorbitofrontal,0.812622
loo,HLN-12-8,,lh,middletemporal,0.771723
loo,HLN-12-8,,lh,parahippocampal,0.767761
loo,HLN-12-8,,lh,paracentral,0.420497
loo,HLN-12-8,,lh,parsopercularis,0.681538
loo,HLN-12-8,,lh,parsorbitalis,0.365580
loo,HLN-12-8,,lh,parstriangularis,0.604842
loo,HLN-12-8,,lh,pericalcarine,0.793774
loo,HLN-12-8,,lh,postcentral,0.677549
loo,HLN-12-8,,lh,posteriorcingulate,0.476190
loo,HLN-12-8,,lh,precentral,0.816603
loo,HLN-12-8,,lh,precuneus,0.772249
loo,HLN-12-8,,lh,rostralanteriorcingulate,0.650509
loo,HLN-12-8,,lh,rostralmiddlefrontal,0.799115
loo,HLN-12-8,,lh,superiorfrontal,0.721537
loo,HLN-12-8,,lh,superiorparietal,0.761969
loo,HLN-12-8,,lh,superiortemporal,0.719076
loo,HLN-12-8,,lh,supramarginal,0.664029
loo,HLN-12-8,,lh,transversetemporal,0.853838
loo,HLN-12-8,,lh,insula,0.729406
atlas,MMRR-21-15,,lh,caudalanteriorcingulate,0.831717
atlas,MMRR-21-15,,lh,caudalmiddlefrontal,0.756478
atlas,MMRR-21-15,,lh,cuneus,0.867774
atlas,MMRR-21-15,,lh,entorhinal,0.609598
atlas,MMRR-21-15,,lh,fusiform,0.742850
atlas,MMRR-21-15,,lh,inferiorparietal,0.909873
atlas,MMRR-21-15,,lh,inferiortemporal,0.750752
atlas,MMRR-21-15,,lh,isthmuscingulate,0.709041
atlas,MMRR-21-15,,lh,lateraloccipital,0.873295
atlas,MMRR-21-15,,lh,lateralorbitofrontal,0.752340
atlas,MMRR-21-15,,lh,lingual,0.876775
atlas,MMRR-21-15,,lh,medialorbitofrontal,0.814208
atlas,MMRR-21-15,,lh,middletemporal,0.792119
atlas,MMRR-21-15,,lh,parahippocampal,0.493492
atlas,MMRR-21-15,,lh,paracentral,0.865656
atlas,MMRR-21-15,,lh,parsopercularis,0.726569
atlas,MMRR-21-15,,lh,parsorbitalis,0.496716
atlas,MMRR-21-15,,lh,parstriangularis,0.638634
atlas,MMRR-21-15,,lh,pericalcarine,0.814908
atlas,MMRR-21-15,,lh,postcentral,0.899844
atlas,MMRR-21-15,,lh,posteriorcingulate,0.834725
atlas,MMRR-21-15,,lh,precentral,0.794396
atlas,MMRR-21-15,,lh,precuneus,0.876596
atlas,MMRR-21-15,,lh,rostralanteriorcingulate,0.685686
atlas,MMRR-21-15,,lh,rostralmiddlefrontal,0.849772
atlas,MMRR-21-15,,lh,superiorfrontal,0.852815
atlas,MMRR-21-15,,lh,superiorparietal,0.926778
atlas,MMRR-21-15,,lh,superiortemporal,0.844825
atlas,MMRR-21-15,,lh,supramarginal,0.839599
atlas,MMRR-21-15,,lh,transversetemporal,0.810862
atlas,MMRR-21-15,,lh,insula,0.631659
loo,MMRR-21-15,,lh,caudalanteriorcingulate,0.810078
loo,MMRR-21-15,,lh,caudalmiddlefrontal,0.744909
loo,MMRR-21-15,,lh,cuneus,0.848948
loo,MMRR-21-15,,lh,entorhinal,0.598972
loo,MMRR-21-15,,lh,fusiform,0.729056
loo,MMRR-21-15,,lh,inferiorparietal,0.896548
loo,MMRR-21-15,,lh,inferiortemporal,0.736024
loo,MMRR-21-15,,lh,isthmuscingulate,0.702419
loo,MMRR-21-15,,lh,lateraloccipital,0.861434
